Label,Type,tokenized_Transcript,Prediction
0,B,new orleans french quarter like step world jazz music frenchmen street historic building balcony lively vibe intoxicate explore jackson square try beignet café du monde maybe catch parade mardi gras city know celebrate life,0.0
0,B,yosemite valley like scene fairy tale tower granite cliff majestic waterfall like yosemite fall ancient sequoia mariposa grove natural wonderland hike iconic spot like half dome glaci point offer panoramic view breath away camping yosemite wake sound nature rejuvenating experience,0.0
0,B,disney world dream come true seriously enchant magic kingdom cinderella castle thrilling ride hollywood studio animal kingdom world fantasy excitement meeting belove disney character watch parade firework indulge mickey shape treat pure magic kid adult alike,0.0
0,B,charleston charm irresistible historic architecture cobblestone street french quarter waterfront view battery create picturesque setting explore plantation like magnolia plantation stroll rainbow row feel like step time sample lowcountry cuisine indulge sweet tea add delicious touch southern experience,0.0
0,B,boston get history pack street freedom trail historic site fenway park baseball fan boston accent charming city character check paul revere house sample lobster roll good maybe catch game td garden boston experience,0.0
0,B,hawaii man like paradise earth beach like waikiki maui ka'anapali volcano big island aloha spirit pure bliss snorkeling sea turtle hike waterfall like manoa fall maybe catch luau traditional hawaiian culture vacation want end,0.0
0,B,san francisco bay area stun golden gate bridge alcatraz island hill panoramic view photographer paradise take ferry sausalito ride historic cable car sip clam chowder sourdough bread bowl sf charm plus tech scene add cool innovative vibe city,0.0
0,B,white water raft colorado adrenaline rush like rush river rugged canyon thrilling rapid epic outdoor adventure raft arkansas river colorado river offer excitement stunning scenery paddle rapid navigate twist turn maybe spot wildlife bank unforgettable experience thrill seeker,0.0
0,B,sedona spiritual energy palpable captivate red rock formation know vortex site create mystical atmosphere explore cathedral rock airport mesa offer chance connect nature inner peace visitor come sedona spiritual retreat healing practice meditation amidst serene desert landscape place nature beauty spiritual energy converge,0.0
0,B,rocky mountain nature lover paradise tower peak crystal clear lake lush forest create breathtaking landscape hiking trail like emerald lake colorado lake louise alberta offer unforgettable view camping star roasting marshmallow campfire unforgettable memory rockie rugged beauty peaceful serenity truly awe inspire script 122 marvel grandeur yosemite valley script 123 share wonder glaci national park script 124 talk vibrancy miami art scene script 125 share beauty sedona red rock script 126 excitement music scene austin texas script 127 talk charm charleston south carolina script 128 share beauty banff national park canada script 129 excitement new mexico unique culture script 130 share enchantment sedona spiritual energy,0.0
0,B,sedona red rock absolutely mesmerize tower formation like cathedral rock bell rock create unique landscape feel otherworldly hike trail like devil bridge explore vortex site add spiritual element experience watch sunset paint rock shade red orange moment pure magic,0.0
0,B,new york city man experience hustle bustle times square iconic statue liberty broadway show blow mind grab hot dog street vendor explore central park feel like middle movie city sleep totally,0.0
0,B,austin music scene legendary y live music venue sixth street iconic festival like sxsw austin city limit groove tap explore local bar indie band catch moody theater keep music vibe alive plus austin food scene bbq joint food truck add experience,0.0
0,B,banff national park true canadian gem turquoise water lake louise stunning moraine lake rugged peak canadian rockie offer visual feast hiking trail like plain glacier johnston canyon lead unforgettable vista wildlife sighting elk bear add park allure explore banff charming town soak natural hot spring,0.0
0,B,portland food scene culinary paradise foodie food cart serve diverse cuisine farm table restaurant artisanal coffee shop palate explore neighborhood like pearl district alberta art district food tour sample craft beer indulge portland famous donut gastronomic journey will want miss,0.0
0,B,zion national park like natural wonderland red rock canyon majestic cliff tower formation like angel land emerald pool narrow scenic drive park paradise outdoor enthusiast hiking trail like observation point hide canyon offer breathtaking view unique experience camping starry sky zion adventure will forget,0.0
0,B,everglade unique ecosystem teem wildlife natural wonder explore swamp marsh spot alligator birdwatch vast wilderness thrilling experience airboate mangrove forest get close nature guide eco tour learn importance preserve delicate ecosystem adventure conservation message,0.0
0,B,yellowstone national park home breathtaking waterfall country powerful low fall yellowstone river multi tiered beauty tower fall waterfall natural masterpiece hike vantage point like uncle tom trail artist point provide awe inspire view soothe sound cascade water true nature lover paradise,0.0
0,B,sandboarde desert adrenaline rush like vast dune golden sand thrill glide slope desert adventure exhilarating unforgettable place like white sands national park death valley sahara desert offer sandboarde experience amidst stunning landscape feel wind hair sand beneath foot pure desert fun,0.0
0,B,appalachian trail hiker dream stretch majestic mountain diverse landscape georgia maine iconic trail offer journey nature wonder hiking section like great smoky mountain shenandoah national park white mountain new hampshire provide challenge reward camping trail meeting fellow hiker experience trail beauty adventure lifetime,0.0
0,B,savannah magical charm hard word historic square moss drape oak antebellum architecture create picturesque southern setting take stroll river street explore bonaventure cemetery indulge southern cuisine like shrimp grit savannah experience city rich history southern hospitality gem worth visit,0.0
0,B,mount rainier majestic peak command attention washington landscape snow cap summit wildflower meadow glaci carve valley create postcard worthy scene hiking trail like skyline trail wonderland trail offer panoramic view encounter alpine beauty camping shadow rainy hear glacier crack witness wildlife natural habitat mountain experience leave awe,0.0
0,B,bryce canyon national park wonderland hoodoo rock formation world amphitheater fill spire like formation hike trail like navajo loop queen garden vibrant hue sunrise sunset create surreal landscape walk hoodoo gaze vastness canyon stargazing clear sky geological marvel,0.0
0,B,stargaze dark sky park celestial experience word place like bryce canyon utah death valley california cherry spring pennsylvania offer pristine night sky astronomy enthusiast observe constellation meteor shower milky way splendor minimal light pollution awe inspire camping blanket star feel connect vast universe humbling magical experience,0.0
0,B,arch national park natural wonderland sculpted sandstone arch rock formation iconic delicate arch balanced rock fiery landscape sunset simply breathtake hiking trail like devil garden fiery furnace offer close view geological marvel camp starry desert sky witness sunrise red rock surreal experience script 133 talk magic disney world orlando florida script 134 share adventure white water raft colorado script 135 excitement explore everglade florida script 136 share tranquility acadia national park maine script 137 talk stunning waterfall yellowstone national park script 138 share beauty bryce canyon national park utah script 139 excitement explore appalachian trail script 140 share magic stargazing dark sky park,0.0
0,B,lake tahoe tranquil gem nestle sierra nevada mountain crystal clear water surround pine forest snow cap peak create picture perfect setting activity like kayak lake hiking trail like rubicon trail relax sandy beach offer blend adventure relaxation watch sunset lake stargaze tahoe clear sky peaceful escape nature beauty,0.0
0,B,smoky mountain enchanting allure draw mist cover peak lush forest cascade waterfall create scenic wonderland hiking trail like alum cave trail rainbow fall trail offer glimpse natural beauty wildlife explore cade cove drive scenic loop maybe catch synchronous firefly nature lover paradise nestle heart appalachia,0.0
0,B,new england fall picturesque dream come true vibrant hue autumn leave scenic drive vermont new hampshire cozy vibe apple cider seasonal delight visit quaint town like woodstock stowe go apple pick admire foliage glory magical time experience beauty nature change color,0.0
0,B,yellowstone geothermal feature like glimpse earth fiery beauty erupt geyser like old faithful colorful hot spring like grand prismatic geothermal wonderland walk boardwalk norris geyser basin see steam rise thermal vent feel warmth earth beneath foot surreal experience nature laboratory,0.0
0,B,pacific coast highway road trip dream come true driving california coastline rugged cliff big sur sunny beach malibu offer stunning view turn stop iconic spot like bixby creek bridge mcway fall monterey bay aquarium add coastal adventure taste fresh seafood feel ocean breeze watch sunset pacific scenic journey remember,0.0
0,B,redwood forest california like step land giant tower tree tall earth create magical awe inspire environment walk ancient redwood place like redwood national state park muir wood offer humbling experience explore fern fill valley listen quiet rustle leave feel ancient energy giant journey nature grandeur,0.0
0,B,acadia national park serene escape nature beauty rocky coastline pine forest cadillac mountain panoramic view offer peaceful retreat hiking trail like jordan pond beehive trail lead stunning vista quiet cove biking carriage road kayak pristine water breathe fresh sea air rejuvenation soul,0.0
0,B,great smoky mountain national park place serene beauty natural wonder misty mountain dense forest diverse wildlife haven outdoor enthusiast hiking trail like chimney top clingman dome provide sweeping view opportunity connect nature explore historic site like cade cove roar fork motor nature trail add depth park charm camping starlit sky listen sound smokie peaceful retreat heart appalachia,0.0
0,B,san antonio city burst vibrant culture history iconic river walk line restaurant shop historic alamo colorful market square blend old world charm modern attraction take river cruise visit mission san antonio mission trail indulge tex mex cuisine taste texas hospitality,0.0
0,B,philadelphia like history buff paradise colonial architecture historic landmark cobblestone street live museum explore independence hall liberty bell feel like step birth nation sample philly cheesesteak local craft brew add tasty twist cultural journey philadelphia patriotic spirit rich heritage leave feel proud america root,0.0
0,B,mount rushmore monumental tribute american history ingenuity carve face president black hill backdrop visitor center interactive exhibit patriotism fill air national treasure learn sculpt process hiking trail area witness monument illuminate night patriotic awe inspire experience,0.0
0,B,whitewater raft idaho adrenaline pumping adventure rush rapid salmon river scenic beauty hells canyon thrill navigate whitewat exhilarate experience raft experienced guide encounter wildlife riverbank camping starlit sky wild memorable outdoor escapade,0.0
0,B,dog sled alaska exhilarate arctic adventure sle dog enthusiasm glide snowy trail vast winter landscape like winter wonderland learn mush meet sled dog experience thrill mush alaskan wilderness bucket list worthy experience combine adrenaline awe nature,0.0
0,B,badland national park rugged beauty captivate unique landscape erode rock formation colorful layer sediment vastness prairie geological marvel hiking trail like notch trail explore fossil exhibit witness dramatic sunset badland stargazing dark sky journey time natural wonder,0.0
0,B,hot air ballooning napa valley breathtaking adventure soar vineyard catch sunrise view valley tranquility float sky magical experience see patchwork vineyard sip champagne flight land wine taste perfect blend adventure relaxation,0.0
0,B,zion national park like step natural cathedral tower red cliff narrow slot canyon emerald pool create breathtaking landscape hike iconic angel land trail wade virgin river feel like true adventure witness sunrise paint canyon wall golden hue pure magic zion rugged beauty spiritual grandeur leave feel connect earth wonder,0.0
0,B,new orleans french quarter like vibrant tapestry culture music lively street jazz music air historic architecture create unique atmosphere explore bourbon street frenchmen street feel like non stop party fill soulful tune sample creole cajun cuisine like gumbo beignet add sensory delight new orleans festive spirit laissez faire attitude leave feel energized immerse colorful charm,0.0
0,B,glacier bay national park pristine wilderness icy wonder breathtake landscape tower glacier calve sea fjord surround snow cap peak wildlife sighting whale eagle alaskan adventure like cruise iceberg listen thunderous crack glacier witness beauty untouched nature journey alaska wild heart,0.0
0,B,santa fe art scene treasure trove creativity culture native american art gallery contemporary art museum historic adobe architecture art lover paradise explore canyon road art gallery visit georgia o'keeffe museum experience annual santa fe indian market journey vibrant world southwestern art,0.0
0,B,niagara fall natural wonder leave awe sheer power cascade water mist air iconic maid mist boat ride experience like walk niagara parkway explore cave wind feel roar fall majestic sight capture beauty nature,0.0
0,B,snorkeling florida key like diving vibrant underwater world coral reef teem marine life colorful fish clear turquoise water snorkeler paradise explore john pennekamp coral reef state park swimming dolphin discover shipwreck beneath wave aquatic adventure thrilling mesmerize,0.0
0,B,everglade wilderness like teem life natural wonder vast sawgrass prairie mangrove forest diversity wildlife alligator rare bird paradise nature enthusiast take airboat ride marsh spot wildlife guide eco tour learn fragile ecosystem journey heart florida wild,0.0
0,B,acadia national park winter winter wonderland snowy beauty snow cover landscape frozen lake quiet trail create serene magical atmosphere snowshoe cross country ski carriage road admire icy cliff coast cozye fireplace peaceful retreat amidst nature winter splendor,0.0
0,B,new orleans jazz scene legendary soulful vibe preservation hall intimate performance jazz club frenchmen street music air catch live jazz band dance rhythm blue savor cajun cuisine brass band tune musical journey heart nola vibrant culture,0.0
0,B,space center houston world experience see actual spacecraft interactive exhibit space exploration journey cosmo take tram tour nasa johnson space center experience simulate space mission learn astronaut adventure educational fascinating trip interested space,0.0
0,B,san francisco like whirlwind adventure steep hill iconic cable car eclectic neighborhood city unlike explore fisherman wharf pier 39 feel like seaside escape city sample fresh seafood indulge sourdough bread bowl bay add culinary delight san francisco bohemian vibe diverse culture leave feel inspire ready explore golden city,0.0
0,B,asheville charming vibe inviting unique artsy atmosphere river art district historic biltmore estate lay vibe downtown city character explore blue ridge parkway hiking trail like craggy garden indulge craft brewery farm table eatery blend mountain charm creative energy,0.0
0,B,outer bank coastal paradise mix history natural beauty sandy beach historic lighthouse like cape hattera lay beach town beach lover haven explore jockey ridge state park visit wright brother national memorial try local seafood specialty like crab cake beach vacation touch history charm,0.0
0,B,key west tropical paradise captivate lay vibe colorful street old town iconic southernmost point marker vibrant nightlife duval street blend relaxation excitement explore hemingway house snorkeling clear water sip margarita watch sunset mallory square perfect island getaway,0.0
0,B,savannah southern charm like warm embrace historic square moss drape oak tree antebellum home create picturesque setting stroll river street forsyth park feel like step bygone era sample southern delicacy like fry green tomato savannah red rice add culinary delight savannah genteel hospitality timeless beauty leave feeling enchanted eager explore treasure,0.0
0,B,newport coastal charm like breath fresh sea air historic mansion rocky shore scenic lighthouse create picturesque seaside setting stroll cliff walk visit breaker feel like step gilded age retreat sample fresh seafood watch sailboat glide harbor add maritime ambiance newport nautical allure maritime history leave feel captivate coastal beauty,0.0
0,B,acadia national park like canvas paint nature hand rugged coastline granite cliff pristine lake create scenic masterpiece hiking trail like cadillac mountain jordan pond feel like explore postcard worthy landscape watch sunrise summit kayaking coast pure bliss acadia natural beauty serene vista leave feel deeply connect wonder outdoor,0.0
0,B,palm spring like oasis desert palm line street mid century architecture mountain backdrop create retro cool vibe lounge pool soak hot spring feel like rejuvenate retreat explore art gallery vintage shop add desert charm palm spring lay atmosphere sunny day leave feel relaxed revitalize,0.0
0,B,santa fe like vibrant canvas art culture adobe architecture colorful market art gallery showcase city unique southwestern flair explore canyon road georgia o'keeffe museum feel like immerse artistic inspiration sample new mexican cuisine like green chile stew sopaipilla add spicy twist culinary adventure santa fe artistic spirit cultural richness leave feel inspire creatively energize,0.0
0,B,jackson hole western hospitality like warm embrace wild west rugge mountain snake river vast wilderness offer authentic cowboy experience explore grand teton national park ski slope feel like adventure great outdoors horseback ride alpine meadow spot wildlife like bison add western charm jackson hole cowboy spirit natural beauty leave feel like true adventurer,0.0
0,B,yosemite national park like nature lover paradise tower granite cliff majestic waterfall lush meadow create landscape straight painting hiking trail like yosemite fall half dome feel like step wilderness adventure camping starry sky listen sound nature pure serenity yosemite breathtake beauty diverse ecosystem leave awe natural world,0.0
0,B,fort worth cowboy culture like step time wild west rodeo cattle drive historic stockyard offer authentic western experience watch bull riding visit fort worth stockyard feel like cowboy adventure sample texas barbecue explore western heritage museum add cultural immersion fort worth cowboy spirit southern hospitality leave feel like true texan,0.0
0,B,cape cod coastal charm like soothe balm soul sandy beach quaint village cape cod national seashore offer serene retreat stroll shoreline watch wave crash cliff pure relaxation sample fresh seafood visit historic lighthouse add maritime allure cape cod coastal beauty tranquil atmosphere leave feel refresh rejuvenate,0.0
0,B,seattle waterfront like scenic wonderland sparkling water puget sound iconic space needle bustle pier city captivate view explore pike place market indulge fresh seafood feel like culinary adventure sea sample local coffee enjoy ferry ride add maritime charm seattle lay vibe pacific northwest allure leave feel captivate coastal magic,0.0
0,B,niagara fall like witness nature raw power action thunder water misty air rainbow create spectacle like take boat ride base fall feel spray face exhilarate experience explore viewpoint like goat island cave wind feel like get close majestic wonder niagara fall breathtake beauty awe inspire force leave feel humble wonder natural world,0.0
0,B,acadia national park coastal beauty like scenic masterpiece rocky shore granite cliff cadillac mountain offer breathtaking view atlantic hiking trail like jordan pond beehive loop feel like explore rugged coastal wonderland watch sunrise summit spot wildlife like bald eagle add natural splendor acadia maritime charm pristine landscape leave feel connect sea timeless allure,0.0
0,B,new york city like melting pot culture experience bustle street iconic landmark diverse neighborhood offer taste world explore central park times square feel like heart action sample international cuisine visit museum like met add cultural immersion new york energy dynamism leave feeling inspire endless possibility city sleep,0.0
0,B,miami beach like slice paradise soft sand turquoise water sway palm create picture perfect tropical escape lounge south beach take dip ocean feel like pure relaxation explore art deco architecture vibrant street art add city allure miami beachy vibe multicultural flair leave feel refresh ready soak sun,0.0
0,B,smoky mountain like nature lover dream misty peak lush forest cascade waterfall haven outdoor enthusiast hiking trail like appalachian trail clingmans dome feel like journey heart wilderness spot black bear deer natural habitat add thrill smokie tranquil beauty serene landscape leave feel rejuvenate peace,0.0
0,B,moab like outdoor playground adventure seeker red rock landscape arch canyon offer stunning backdrop exploration hiking trail like arch national park canyonland feel like traverse otherworldly terrain mountain biking slickrock trail raft colorado river add adrenaline experience moab rugged beauty adrenaline pumping activity leave feel exhilarated ready outdoor thrill,0.0
0,B,kauai island paradise like dream come true lush rainforest dramatic cliff pristine beach create tropical haven explore na pali coast waimea canyon feel like discover hidden gem natural beauty snorkeling crystal clear water relax white sand pure bliss kauai lay vibe aloha spirit leave feel rejuvenate deeply connect nature wonder,0.0
0,B,gettysburg national military park like step pivotal moment history battlefield monument historic landmark preserve legacy civil war explore site like little round devil den feel like walk footstep soldier learn battle significance visit museum add depth experience gettysburg solemn beauty tribute courage leave profound sense respect past,0.0
0,B,blue ridge mountain like tranquil retreat amidst nature beauty roll hill lush forest scenic trail offer peaceful escape hiking blue ridge parkway visit waterfall feel like explore hidden paradise camping starry sky listen sound wildlife pure serenity blue ridge mountains natural charm scenic vista leave feel rejuvenate connect earth,0.0
0,B,virgin islands like slice tropical paradise turquoise water palm fringe beach coral reef offer idyllic getaway snorkeling vibrant fish sea turtle feel like explore underwater wonderland lounge white sand sip rum cocktail beach pure relaxation virgin islands caribbean charm lay vibe leave feel like discover piece heaven,0.0
0,B,step caddy national park time like enter painter masterpiece rough coastline granite peak dense forest city drive park road breathtaking view cadillac mountain forget explain park hike trail kayak pristine show fill sense wonder journey american stunning landscape leave feel humble nature splendor,0.0
0,B,glimpse grand canyon take breath away stand room marvel sheer size beauty line telephone rock create mighty colorado river stretch forever explore canyon trail view point south room north room offer endless opportunity adventure journey world great natural wonder leave feel small infinitely connect earth,0.0
0,B,visit mount rushmore time hum experience give face 4 great american residence card granite click sheer size history mountain leave human ingenuity explore surrounding black hill learn history region add appreciation joining american sprite patriotism leave feel inspire,0.0
0,B,trip great lake region journey land natural beauty tranquility expense freshwater stretch far high offer sense serenity peace explore charming town lake shore watch sunset water leave feel enter journey heartland america leave new find appreciation hidden jones,0.0
0,B,visit san antonio time join texas history cultural ironic landmark lively historic alamo story past offer glimpse state fight independence explore city walk indulge authentic tex mex cruise line add charm city journey heart texas leave feel captivate rich heritage,1.0
0,B,explore vibrant street new old land time like enter world music culture coupon lighting gas clap historic architecture colorful medi grass barry fill sense excitement indulge big net rule explore historic french quarter moment celebration city unit sean journey soul south leave crave,0.0
0,B,step disney line time like enter world fantasy imagination iconic sleep beauty castle colorful paris fill right moment feel like dream come true meet loud disney character indulge delicious mckinney shape street experience fill joy wonder journey magic childhood leave feel like kid,0.0
0,B,touch big apple trip u s exclude moment step jfk care hit steal new york city go to alert access tower ng sky crab bert site new adventure wait unfold walk times square night surround flash wheel bolt banding crowd know street unlike,0.0
0,B,napa valley like step wine break wine yard stretch mile winery like fancy clubhouse grownup sip wine take abuse total relaxation mode explore area feel like fancy vacation pay stub,0.0
0,B,explore historic street charleston south carolina time like step time antebellum mansion street city street history south sean evidently turn tour plantation save low country cruise line scroll battery watch sunset harbor moment step southern hospitality journey heart old south leave feeling enchant timeless beauty,0.0
0,B,new york city like real wind excitement energy bust street tower sky cable iconic landmark feel like center rule explore neighborhood like times square central park green village like experience different world city try driver cruise line freight truck friendly eatery add favor say fast pace wife post possibility leave feel exaggerated alive m ready plan trip city sleep,0.0
0,B,trip charleston south carolina journey heart southern hospitality sean cole stone street historic home welcome open arm city rate history reflect architecture queen garden fill sense north < unk > yeah explore historic plantation indulge low country cruise line term freshly foot leave date south culinary rod journey gentle grace old south leave feeling enchant inspire,1.0
0,B,trip mommy like step paralyse greenery pristine beach lay white feel like dream snorkeling crystal clear water swim alongside colorful swish like explore underwater warp want sunset ocean sleep tropical peerless morris island charm spirit capture heart plan escape slice paralyse,1.0
0,B,washington dc like crash course america history cultural explore monument news link loan memory uh smith sean like walk page historic book learn country founding see ironically unlocked close leave deep cent tim sample delicious word dial scripture neighborhood like chinatown adam morgan culinary adventure vibrant energy rich stop history experience leave feel expire proud american,0.0
0,B,cruise pacific coast highway like dream come true scenic ocean rock clip quaint seaside town ultimate road trip stop iconic landmark like big sir castle like take item bucket list stand fresh se foot sleep local one add favor journey pacific coast highway breathtaking beauty sense adventure leave steal alive expire wait hide hit road gas coastal adventure,0.0
0,B,trip grand canyon blow stand edge massive chance colorado river call rock leave speechless hang rim take breathtake view like walk postcard share scale beauty canyon feel tiny good possible way explore trial watch color change sunset moment forget grand canyon nature wonder leave wait adventure,0.0
0,B,trip alaska adventure renter landscape untamed wildness await turn close job witness inspire northern light dance night sky moment fill wonder hike chris time forest encounter wildlife grizzly bill come wale leave deep appreciation natural world journey americans remote breathtaking region leave feel humble wire beauty,0.0
0,B,step town jackson hole roam time like enter scene old west boardwalk majestic mountain backdrop rabbit beauty tension range sear water snake river captivate sense explore nearby national park embark wildlife safari grand tenant national park leave feel connect spirit wired johnny car country leave sense adventure expiration,0.0
0,B,trip big dialing spectacle neon light vibrant entertainment nonstop examine leave wide eagle iconoclast vegas trip cover cassie know extravagant show like playground auto try lock slot mission watch spectacular performance world plus artist moment fill line fuel fun journey ultimate entertainment capital leave feel exaggerated alive,0.0
0,B,sana georgia like warm hog southern hospitality charming square historic architecture spanish drape tree feel like step time explore landmark like foresee park river street like wonder storybook set sound delicious south trip route take tree peace part sana lane black white rich culture leave feel relaxed reject wait return sweetie south sean,0.0
0,B,embark cross country train joni u s e adventure reminiscence go error signing view roll plane majestic mountain camera d fellow passenger dining car moment fill sean watch landscape change coast coast bust city east expense middle west journey america drivers landscape culture trip leave memory timeless travel romance rail,0.0
0,B,waikiki beach high like step postcard golden stance circus water surfer catch base create picture perfect see log beach soak hawaiian son relaxation watch sunset ship refreshing t appeal paralyse vacate lie wipe tropical beauty feel regimented grateful simple pleasure life,0.0
0,B,venture oregon columbia river josh time joni land breathtaking waterfall latch greenery misty spray iconic fall like multnomah bridal valley cascade cover clip leave feel refresh invigorate hiking virgin forest explore scenic view point historic columbia river highway offer endless opportunity adventure journey nature plan leave feel humble power beauty pacific north,0.0
0,B,trip redwood forr northern calorie california like step fairy tile tower tree friend transfer stream create magical utmost peer hike engine group marvel sheer size red leave fail humble nature grander explore hidden waterfall sporting life like deer donna shot add sense wonder red forest scenery beauty timeless majesty leave feel connect great,0.0
0,B,enter bryce canyon national park time like step planet worley rock formation know vibrant color canyon deep red golden yellow paint serial landscape hang park trail watch sunrise sunrise experience forget joining actual wonderland leave feel oh strike power geology,0.0
0,B,trip site national park joni land power granite clip lash metal cascade waterfall flow heaven sheer beauty power iconic fall like site bridal wheel leave nature grander hang park trail witness misty spray fall upload fill sense wonder rerun journey america iconic landscape leave feel humble majesty valley,0.0
0,B,nationally like company music culture vibrant hunky tonk like music menus historic landmark pay feel like heat country music explore grand old fee country music frame like dining history american music sound cruise line like hot chicken barbecue add taste twist adventure nationally warm hospitality top tune leave feel like family read write music memory,0.0
0,B,general colorado grieder chris mountain error m stand use drug trip street beauty red roof teacher moment fill adventure explore city craft delivery include include delicious green chili dish experience forget trip need laufer great outdoors lay mountain wife,0.0
0,B,set foot washington dc nation capital fill sense excitement wonder national mall plank majesty mountain help feel weight history 20 lincoln memorial granular officer capital build landmark leave individual mark memory journey america pass present soak,0.0
0,B,wait lash forest coastline northwest trip region breeder fresher whisper secret engine forest explore kerry street portland witness rob limp national park moment celebration nature bond journey leave feel connect inspire splendor,0.0
0,B,heartland america trip midwest opening experience vast expense rolling plan endless guy stretch forever work sense freedom possible orange bar brick kansas city explore wiring music sense national stop way offer glimpse ridge state street american culture jenny remind driver city residence people call line home,0.0
0,B,san francisco come open arm spirit inclusive itty trip mission district electric shop high dash berry night board story tell write cable card cross register golden gate bridge moment pure joy journey driver city acceptance leave feeling inspire city vibrant,0.0
0,B,explore town england script new england trip reason like step post court charm street line new billing vibrant fall foliage painter picture perfect seat wear fresh lobster maine advise postal beauty cap book cape coal moment fill new england sam jenny leave enchant regent rich history national splendor,0.0
0,B,chicago fee dice especially hour city skyline sky person historic landmark like tower a. regular a. explore minimum poker model largo sculpture lovely call bean highlight visit journey innovation leave spite,0.0
0,B,step austin texas time like enter world life music north watch barbecue vibrant street fill sound loose country music say stage unforgettable experience dig franklin barbecue dance night away 6th street moment celebration austin unique culture journey leave new phone appreciation city electric shop,1.0
0,B,bring great outdoor time leave natural beauty brake rate take granular grand canyon plus florida smart national park landscape master piece nature breathe chris mountain m guess star phyllis guy remind fastness wonder world journey store soul leave forever change,0.0
0,B,participantunknown:(1240 1540):0.97 yeah,0.0
0,B,bring great outdoor time leave natural beauty brake rate take granular grand canyon plus florida smart national park landscape master piece nature breathe chris mountain guess star phyllis guy remind fastness wonder world journey store soul leave forever change,0.0
0,B,sanfracisco california trip west coast dream come true late bagpipe los angeles palm line street enlist sunshine instantly captivate explore iconic hollywood walk fade fucking reason beach moment fill excitement adventure space winter queen < unk > california lifestyle hook start,0.0
0,B,ensure heart american southwest time mormon valid shower red rock formation leave speechless start beauty desert landscape open sky stretch forever explore iconic boot missus famous countless western field serial experience?it journey untimely wilderness leave sense air difference,0.0
0,B,explore town england script new england trip reason like step post court charm street line new billing vibrant fall foliage painter picture perfect seat wear fresh lobster maine advise postal beauty cap book cape coal moment fill new england sam jenny leave enchant regent rich history national splendor,0.0
0,B,state trip florida burst warmth energy palm print cinder beach sugary sand crystal clear water die write explore yeah see stick witness magic new world orlando experience fill sunshine small taste paralyse leave log,1.0
0,B,step heart south trip sana sana georgia welcome open arm warm hospitality charming goldstone street line street historic home oak strap spanish feel like story book southern comfort foot local interest stroll scenic river moment stop southern town steve southern job glimpse store peak pace life sweetie flow free conversation,0.0
0,B,explore early land script desert southwest trip region leave spellbound drag beauty red rock canyon orange stone region imagination hike mystical vast miss painter taste testerman power nature journey fill sense wonder reference,0.0
0,B,explore majestic beauty great smoky mountain nation national park trip tennessee sole steering experience lash forest cascading waterfall panoramic take breed away time hike app apparent trailer m emerge tranquility kate school moment pure bliss journey nature wonderland leave feel humble june generator,0.0
0,B,explore internal wilderness error glide national park trip florida filling experience vast sam streaming wildlife endless margo forest feel like word airborne right marsh encounter alligator moment regulation journey america unique system leave new phone respect nature power beauty,0.0
0,B,stand edge niagara fall time handle experience say sheet power majesty rash water thunder roy wall fall misty spray air leave nature grander take board right base fall witness carol light night work world moment journey world great national wonder leave feel small deeply connect beauty earth,0.0
0,B,trip florida case tropical adventure crystal clear water vibrant marlin life wait explore snorkeling colorful coral quarterly swim alongside tropical fish kill sense wonder explorer explore charming town lay island wife add rule key journey paralyse sun c sand leave feel originator live,0.0
0,B,cross country trainer blast roll hill mountain cool people dining car fun see different landscape coast coast like watch movie say special train travel know reason train change view appreciate america beauty new way,0.0
0,B,trip california redwood forest journey land game powering tree touch sky standard forest fill sunlight filter eric canopy offer sense peace tranquility hike majestic redwood explore hidden rose fill wonder journey nature avenue inspire patience leave feel humble power nature natural 1,0.0
0,B,oregon columbia river george like find hidden treasure waterfall greenery magical hiking forest feel miss fall like fairy detail sound flash water sunlight peak peak king tree peaceful explore george feel like discover secret paradise,1.0
0,B,hard dialing arizona like like float dream see red drop sunrise color up high unreal feel breeze feel take roof like freedom see sarah landscape boat give new perspective peacefulness air wind scenery amazing,0.0
0,B,jackson hole rooming like western movie big mountain stake rear flow big explore past sport wild animal feel like live adventure ride horse campaign star give taste boy life will forget jackson hole wife stand use steal heart m sat saddle,1.0
0,B,experience helicopter city skyline trip new york city unforgettable dream bird eye view iconic landmark like statue liberty empire state building take brite away sorry city wrestling street litter light feel like dream come true journey sky leave new phone appreciation beauty scale urban landscape,1.0
0,B,step glasser national time like enter wiring wildness paralyse snow cave peak crystal clear lake crystal forest straight postcard hiking famous go sun road marvel tower glacier experience forget journey nature grander leave feel small infinitely connect beauty world,0.0
0,B,napa valley like wine heaven rosoff finance winery feel like fancy handle sport sip wine take use super relax explore area feel like warm garment vacation password weinert hill grape mail sensory experience will forget chill wife great vine feel right home,0.0
0,B,trip machu picchu cool ah m glad witness beauty time like greenery mountains valley mesmerize,0.0
0,B,travel experience valley moon chile wow place like lunar like desert landscape scenic place,0.0
0,B,trip socotra island yemen huh scenic beauty ve go place like home unique flora fauna take lot picture want time august,0.0
0,B,travel experience visit great barrer reef australia big coral reef system world m proud visit lot marine life participanttwo:(18530 26070):0.4 scuba dve love beautiful coral want,0.0
0,B,travel experience niagara fall beauty ve dream go stand see water flow good experience want watch,0.0
0,B,travel experience lake baikal russia world um deep old freshwater lake um water clear underneath exciting experience feel water good actually drunk water good,0.0
